goodreads_book_id,title,authors,isbn,publication_year,language_code,rating
13639050,Gabriel's Rapture,"Sylvain Reynard",1936305550,2012,eng,4.22
11012,Dubliners,"James Joyce, Jeri Johnson",192839993,1914,eng,3.85
5941033,Let the Great World Spin,"Colum McCann",1400063736,2009,en-US,3.93
227865,The Eternity Code,"Eoin Colfer",141321318,2003,eng,4.04
43933,Tell No One,"Harlan Coben",440236703,2001,eng,4.11
17660,The Tommyknockers,"Stephen King",,1987,eng,3.48
5287473,Hex Hall,"Rachel Hawkins",1423121309,2010,eng,3.96
13099738,Steal Like an Artist,"Austin Kleon",761169253,2010,en-US,3.86
816,Cryptonomicon,"Neal Stephenson",60512806,1999,eng,4.25
16102004,Beautiful Bastard,"Christina Lauren",1476730105,2013,eng,4.05
14249,Prodigal Summer,"Barbara Kingsolver",60959037,2000,en-US,3.98
5204,We Were the Mulvaneys,"Joyce Carol Oates",452282829,1996,eng,3.7
102920,Understanding Comics: The Invisible Art,"Scott McCloud",006097625X,1993,en-US,3.98
7842288,Beautiful Darkness,"Kami Garcia, Margaret Stohl",316077054,2010,en-US,3.84
12391521,The Psychopath Test,"Jon Ronson",1594485755,2011,eng,3.91
14865,Vanishing Acts,"Jodi Picoult",743454553,2005,en-US,3.68
15159,Absolute Power,"David Baldacci",330419641,1995,eng,4.15
6858,Hot Six,"Janet Evanovich",312976275,2000,eng,4.18
13624688,The Time Keeper,"Mitch Albom",1401322786,2012,eng,3.85
33456,A Dirty Job,"Christopher Moore",60590270,2006,en-US,4.08
1301,Moneyball: The Art of Winning an Unfair Game,"Michael   Lewis",393324818,2003,en-US,4.24
334123,The Amulet of Samarkand,"Jonathan Stroud",078681859X,2003,en-US,3.99
611298,I Am America (And So Can You!),"Stephen Colbert, Richard Dahm, Paul Dinello, Allison Silverman, Michael Brumm, Eric Drydale, Rob Dubbin, Glenn Eichler, Peter Grosz, Peter Gwinn, Jay Katsir, Laura Krafft, Frank Lesser, Tom Purcell",446580503,2007,en-US,3.91
763362,The One Minute Manager,"Kenneth H. Blanchard, Spencer Johnson",688014291,1981,en-US,3.85
42697,Exodus,"Leon Uris",553258478,1958,eng,4.33
77163,Stones from the River,"Ursula Hegi",068484477X,1994,en-GB,4.07
2052,The Big Sleep,"Raymond Chandler",394758285,1939,eng,4.04
4799,Cannery Row ,"John Steinbeck",014200068X,1945,eng,4.02
11230081,Seriously...I'm Kidding,"Ellen DeGeneres",446585025,2011,en-US,3.72
65119,The Miserable Mill,"Lemony Snicket, Brett Helquist",439272637,2000,en-US,3.83
11250053,The Snow Child,"Eowyn Ivey",316175676,2012,eng,3.95
17314430,Wait for You,"J. Lynn, Jennifer L. Armentrout",,2013,eng,4.19
3293821,The Last Straw,"Jeff Kinney",810970686,2009,eng,4.11
6656,La Divina Commedia,"Dante Alighieri, Allen Mandelbaum, Eugenio Montale",679433139,1308,eng,4.06
48757,The Tao of Pooh,"Benjamin Hoff, Ernest H. Shepard",1405204265,1982,eng,4.01
13047090,Onyx,"Jennifer L. Armentrout",1620610116,2012,eng,4.33
13104080,Unravel Me (Shatter Me, #2),"Tahereh Mafi",62085530,2013,eng,4.28
28078,The Birth of Venus,"Sarah Dunant",812968972,2003,en-US,3.79
114954,The Opal Deception,"Eoin Colfer",,2005,eng,4.04
25074850,Det som inte dödar oss,"David Lagercrantz, Stieg Larsson, George Goulding",385354282,2015,eng,3.73
26893819,The Girls,"Emma Cline",081299860X,2016,eng,3.49
179064,The Goose Girl,"Shannon Hale",1582349908,2003,en-US,4.18
21671,Mystic River,"Dennis Lehane",60584750,2001,en-US,4.19
7619057,Warm Bodies,"Isaac Marion",99549344,2010,,3.93
62446,The Prince and the Pauper,"Mark Twain, Everett H. Emerson",451528352,1881,eng,3.84
16690,The Moon is a Harsh Mistress,"Robert A. Heinlein",340837942,1966,eng,4.17
6642715,The Forty Rules of Love,"Elif Shafak, إليف شافاق, ارسلان فصیحی, محمد درويش",670021458,2010,eng,4.17
6423,High Five,"Janet Evanovich",330371231,1999,eng,4.17
13596166,Joyland,"Stephen King",1781162646,2013,eng,3.9
13154150,進撃の巨人 1,"Hajime Isayama, Sheldon Drzka",1612620248,2010,eng,4.42
46164,Tender Is the Night,"F. Scott Fitzgerald",068480154X,1933,en-US,3.83
306654,Cold Sassy Tree,"Olive Ann Burns",038531258X,1984,,3.99
92517,The Glass Menagerie,"Tennessee Williams",811214044,1945,eng,3.67
13586707,L'amica geniale,"Elena Ferrante, Ann Goldstein",1609450787,2011,eng,3.88
368593,The 4-Hour Workweek: Escape 9-5, Live Anywhere, and Join the New Rich,"Timothy Ferriss",307353133,2007,eng,3.84
43877,The Monk Who Sold His Ferrari: A Fable About Fulfilling Your Dreams & Reaching Your Destiny,"Robin S. Sharma",62515675,1996,eng,3.77
10054335,Rules of Civility,"Amor Towles",670022691,2011,eng,3.99
61179,Ringworld,"Larry Niven",575077026,1970,eng,3.96
7824322,Between Shades of Gray,"Ruta Sepetys",399254129,2011,eng,4.36
439173,Frindle,"Andrew Clements, Brian Selznick",689818769,1996,en-US,3.79
6578293,Dog Days,"Jeff Kinney",810983915,2009,en-US,4.14
13602426,The Round House,"Louise Erdrich",62065246,2012,eng,3.91
18130,A Wind in the Door,"Madeleine L'Engle",,1973,eng,4.07
13615258,Free Four: Tobias Tells the Divergent Story,"Veronica Roth",006223742X,2012,eng,4.18
22822858,A Little Life,"Hanya Yanagihara",385539258,2015,eng,4.27
156534,Y: The Last Man, Vol. 1: Unmanned,"Brian K. Vaughan, Pia Guerra, José Marzán Jr.",1563899809,2003,eng,4.12
10803121,The Alloy of Law,"Brandon Sanderson",765330423,2011,eng,4.2
7981206,Dead Reckoning,"Charlaine Harris",,2011,eng,3.77
60792,The Accidental Tourist,"Anne Tyler, Jennifer Bassett",345452003,1985,eng,3.9
12000020,Aristotle and Dante Discover the Secrets of the Universe,"Benjamin Alire Sáenz",1442408928,2012,,4.34
17184,The Invisible Man,"H.G. Wells",451528522,1897,eng,3.62
10374,世界の終りとハードボイルド・ワンダーランド [Sekai no owari to hādoboirudo wandārando],"Haruki Murakami, Alfred Birnbaum",,1985,eng,4.15
1428,Na margem do rio Piedra eu sentei e chorei,"Paulo Coelho, Alan R. Clarke",61122092,1994,eng,3.57
62111,Der Schweizerische Robinson,"Johann David Wyss, Scott McKowen, Arthur Pober",1402726023,1812,eng,3.92
133266,Four Past Midnight,"Stephen King",450542882,1990,en-GB,3.9
13486122,The Marriage Bargain,"Jennifer Probst",1937044963,2012,eng,3.81
77390,Anne of Avonlea,"L.M. Montgomery",553213148,1909,en-US,4.21
824204,The Little Engine That Could,"Watty Piper, Doris Hauman, George Hauman",448405202,1930,en-US,4.15
16176440,We Are All Completely Beside Ourselves,"Karen Joy Fowler",399162097,2013,eng,3.71
31360,Children of the Mind,"Orson Scott Card",765304740,1996,eng,3.74
338798,Ulysses,"James Joyce",679722769,1922,eng,3.74
816953,Someone Like You,"Sarah Dessen",142401773,1998,eng,3.94
3273,Moloka'i,"Alan Brennert",312304358,2003,en-US,4.15
11901,The Witching Hour,"Anne Rice",99471426,1990,eng,4.1
17309,This Present Darkness,"Frank E. Peretti",1581345283,1986,eng,4.24
16113791,The Coincidence of Callie & Kayden,"Jessica Sorensen",,2012,eng,4.21
24612118,Fates and Furies,"Lauren Groff",1594634475,2015,eng,3.56
22695,Summer Sisters,"Judy Blume",440243750,1998,,3.83
138959,Stuart Little,"E.B. White, Garth Williams",64400565,1945,en-US,3.88
46654,The Foundation Trilogy,"Isaac Asimov",380508567,1953,eng,4.39
771,The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory,"Brian Greene",375708111,1999,en-US,4.06
131123,The Austere Academy,"Lemony Snicket, Brett Helquist",64408639,2000,eng,3.97
6424,Seven Up,"Janet Evanovich",312980140,2001,en-US,4.15
5391115,The Awakening,"Kelley Armstrong",61662763,2009,eng,4.16
91479,Death Masks,"Jim Butcher",451459407,2003,eng,4.32
786256,Stellaluna,"Janell Cannon",152802177,1993,en-US,4.22
902715,Before They Are Hanged,"Joe Abercrombie",575077883,2007,eng,4.27
898885,Loving Frank,"Nancy Horan",345494997,2007,en-US,3.73
6425,Hard Eight,"Janet Evanovich, Lorelei King",312983867,2002,en-US,4.17
150037,The Vile Village,"Lemony Snicket, Brett Helquist",60566221,2001,eng,3.94
67920,Sybil,"Flora Rheta Schreiber",446359408,1973,en-US,3.99
55030,Cosmos,"Carl Sagan",375508325,1980,eng,4.35
22288,Haunted: A Novel of Stories,"Chuck Palahniuk",1400032822,2005,eng,3.59
37095,The Shell Seekers,"Rosamunde Pilcher",051722285X,1987,eng,4.13
4952,What Is the What: The Autobiography of Valentino Achak Deng,"Dave Eggers",1932416641,2006,eng,4.16
23878,Crónica de una muerte anunciada,"Gabriel García Márquez, Gregory Rabassa",140003471X,1981,eng,3.95
1848444,A Scandal in Bohemia,"Ronald Holt, Arthur Conan Doyle",582416396,1891,,4.22
10587120,Killing Lincoln: The Shocking Assassination that Changed America Forever,"Bill O'Reilly, Martin Dugard",805093079,2011,eng,4.02
17262100,The Lowland,"Jhumpa Lahiri",307265749,2013,eng,3.82
60400,The Ruins of Gorlan,"John Flanagan",142406635,2004,eng,4.2
5152478,Wintergirls,"Laurie Halse Anderson",067001110X,2009,eng,3.98
5354,The Brethren,"John Grisham",385339674,2000,,3.71
45112,Assassin's Quest,"Robin Hobb",553565699,1997,eng,4.18
228296,Rosemary's Baby,"Ira Levin",451194004,1967,eng,3.96
59219,The Talisman,"Stephen King, Peter Straub",375507779,1984,en-US,4.12
140974,The Path of Daggers,"Robert Jordan",812550293,1998,eng,3.9
412732,The Dharma Bums,"Jack Kerouac",140042520,1958,en-US,3.94
6468666,The Reckoning,"Kelley Armstrong",1841497126,2010,en-GB,4.21
11869272,Behind the Beautiful Forevers: Life, Death, and Hope in a Mumbai Undercity,"Katherine Boo",1400067553,2012,en-US,3.97
152380,Mary Poppins,"P.L. Travers, Mary Shepard",152058109,1934,en-US,4.05
887877,Red Seas Under Red Skies,"Scott Lynch",553804685,2007,eng,4.23
139253,The House on Mango Street,"Sandra Cisneros",679734775,1984,eng,3.57
1971304,City of Thieves,"David Benioff",670018708,2008,en-GB,4.28
1421990,Halfway to the Grave,"Jeaniene Frost",61245089,2007,eng,4.18
31456,The Twits,"Roald Dahl, Quentin Blake",141318309,1980,eng,3.94
334643,Abhorsen,"Garth Nix",60278250,2003,en-US,4.29
7510,The Beach House,"James Patterson, Peter de Jonge",446612545,2002,eng,3.82
10611,Eyes of the Dragon,"Stephen King",751504572,1987,eng,3.92
112,Children of Dune,"Frank Herbert",441104029,1976,eng,3.9
8855321,Leviathan Wakes,"James S.A. Corey",1841499889,2011,eng,4.2
18006496,Queen of Shadows,"Sarah J. Maas",1619636042,2015,eng,4.6
15197,Maus II : And Here My Troubles Began ,"Art Spiegelman",679729771,1991,eng,4.41
310258,The Snowy Day,"Ezra Jack Keats",140501827,1962,eng,4.13
40331,To the Nines,"Janet Evanovich",747267634,2003,eng,4.16
12987977,Where We Belong,"Emily Giffin",312554192,2012,en-US,3.86
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,"Richard   Preston",385495226,1994,eng,4.1
9557,スプートニクの恋人 [Supūtoniku no Koibito],"Haruki Murakami, Philip Gabriel",99448475,1999,eng,3.82
17465453,The Signature of All Things,"Elizabeth Gilbert",670024856,2012,eng,3.81
8600,Eats, Shoots and Leaves,"Lynne Truss",1592402038,2003,en-US,3.86
30264,Dead Witch Walking,"Kim Harrison",60572965,2004,en-US,4.04
196970,The Night Before Christmas,"Clement C. Moore, Jan Brett",399231900,1986,en-US,4.36
2832909,An Echo in the Bone,"Diana Gabaldon",752898477,2009,eng,4.42
7488244,Unearthly,"Cynthia Hand",61996165,2011,en-US,4.06
73186,The Case for Christ,"Lee Strobel",310226058,1988,,4.1
13888,Knife of Dreams,"Robert Jordan",812577566,2005,en-US,4.12
13083,Hoot,"Carl Hiaasen",440421705,2002,eng,3.81
12914,Æneis,"Virgil, Robert Fitzgerald",679729526,-17,eng,3.81
13503109,This is How You Lose Her,"Junot Díaz",1594487367,2012,eng,3.75
17803,アフターダーク [Afutā dāku],"Haruki Murakami, Jay Rubin",307265838,2004,eng,3.68
227265,Ishmael: An Adventure of the Mind and Spirit,"Daniel Quinn",553375407,1992,en-US,3.97
6584188,It's Not Summer Without You,"Jenny Han",1416995552,2010,en-US,4.14
10194514,Pushing the Limits,"Katie McGarry",373210493,2012,eng,4.08
111450,Quidditch Through the Ages,"Kennilworthy Whisp, J.K. Rowling",439321611,2001,eng,3.85
147732,Miss Nelson Is Missing!,"Harry Allard, James  Marshall",395401461,1977,eng,4.26
9014,The Long Walk,"Richard Bachman, Stephen King",451196716,1979,eng,4.11
172327,The Ersatz Elevator,"Lemony Snicket, Brett Helquist",60566213,2001,eng,4.01
12930,Messenger ,"Lois Lowry",385732538,2004,eng,3.9
42898,Lover Revealed,"J.R. Ward",451412354,2007,eng,4.3
5413,'Salem's Lot The Illustrated Edition,"Stephen King, Jerry N. Uelsmann",385516487,2005,eng,4.25
83369,The Mysterious Benedict Society,"Trenton Lee Stewart, Carson Ellis",316057770,2007,en-US,4.14
43369,God is Not Great: How Religion Poisons Everything,"Christopher Hitchens",446579807,2007,eng,3.96
17029526,Never Too Far (Too Far, #2),"Abbi Glines",1301627445,2013,eng,4.21
15860,State of Fear,"Michael Crichton",61015733,2004,eng,3.69
10798416,The Statistical Probability of Love at First Sight,"Jennifer E. Smith",316122386,2012,eng,3.8
59263,The Golem's Eye,"Jonathan Stroud",786836547,2004,en-US,4.09
9566,Still Life with Woodpecker,"Tom Robbins",184243022X,1980,eng,4.04
49465,Those Who Save Us,"Jenna Blum",156031663,2004,en-US,4.12
1110,The Broker,"John Grisham",385340540,2005,eng,3.77
8235178,Across the Universe,"Beth Revis",1595143971,2011,eng,3.78
347852,The Road Less Traveled:  A New Psychology of Love, Traditional Values, and Spiritual Growth,"M. Scott Peck",671250671,1978,en-US,4.03
99383,Blood Rites,"Jim Butcher",451459873,2004,eng,4.33
297249,The Boxcar Children,"Gertrude Chandler Warner, L. Kate Deal",807508527,1942,en-US,4.09
16171291,The Silent Wife,"A.S.A. Harrison",143123238,2013,eng,3.3
10600242,How to Be a Woman,"Caitlin Moran",91940737,2011,eng,3.73
17927395,A Court of Mist and Fury,"Sarah J. Maas",,2016,eng,4.72
9439303,Life,"Keith Richards",297854399,2010,en-GB,3.84
85301,Unaccustomed Earth,"Jhumpa Lahiri",676979343,2008,eng,4.11
5191,The Pilot's Wife,"Anita Shreve",316601950,1998,eng,3.5
11762,White Noise,"Don DeLillo",140283307,1985,eng,3.86
42389,Band of Brothers: E Company, 506th Regiment, 101st Airborne from Normandy to Hitler's Eagle's Nest,"Stephen E. Ambrose",743464117,1992,eng,4.42
22463,On the Origin of Species by Means of Natural Selection or the Preservation of Favoured Races in the Struggle for Life,"Charles Darwin",785819118,1859,eng,3.97
25179,Blankets,"Craig Thompson",1891830430,2003,eng,4.06
2731276,The Story of Edgar Sawtelle,"David Wroblewski",61374229,2008,eng,3.6
5171,Drowning Ruth,"Christina Schwarz",345439104,2000,eng,3.73
51504,Post Office,"Charles Bukowski",876850867,1971,en-US,4.01
469571,All the Pretty Horses,"Cormac McCarthy",679744398,1992,eng,3.97
3586,Sherlock Holmes: The Complete Novels and Stories, Vol 2,"Arthur Conan Doyle, Kyle Freeman",1593082045,1914,,4.46
1237398,One Piece, Volume 01,"Eiichirō Oda, Andy Nakatani",1569319014,1997,eng,4.42
29127,The Last Unicorn,"Peter S. Beagle",451450523,1968,eng,4.18
769483,Magyk,"Angie Sage",60577312,2005,eng,3.8
781110,Fever 1793,"Laurie Halse Anderson",689848919,2000,en-US,3.89
1914973,The Likeness,"Tana French",670018864,2008,eng,4.05
22551730,Dead Wake: The Last Crossing of the Lusitania,"Erik Larson",307408868,2015,eng,4.07
77270,The Jungle Book,"Rudyard Kipling",812504690,1894,eng,3.94
18144124,I Am Pilgrim,"Terry Hayes",1439177724,2013,eng,4.23
6295,Howl and Other Poems ,"Allen Ginsberg, William Carlos Williams",872863107,1956,eng,4.14
170548,Don't Sweat the Small Stuff,"Richard Carlson",073380084X,1997,eng,3.95
11192642,Go the Fuck to Sleep,"Adam Mansbach, Ricardo Cortés",1617750255,2011,eng,4.26
360,Mostly Harmless,"Douglas Adams",345418778,1992,en-US,3.96
10883,Benjamin Franklin: An American Life,"Walter Isaacson",074325807X,2003,eng,3.96
8366402,The Tiger's Wife,"Téa Obreht",385343833,2011,eng,3.37
60510,Poison Study,"Maria V. Snyder",778324338,2005,eng,4.16
304027,Lover Unbound,"J.R. Ward",451222350,2007,eng,4.33
64222,Going Postal,"Terry Pratchett",60502932,2004,eng,4.36
323355,The Book of Mormon,"Anonymous, Joseph Smith Jr.",967686563,1830,eng,4.37
813214,The Mist,"Stephen King",451223292,1980,en-US,3.92
17683,Dead Beat,"Jim Butcher",045146091X,2005,eng,4.43
18966819,Golden Son,"Pierce Brown",345539826,2015,eng,4.46
47989,Night Watch,"Terry Pratchett",055215430X,2002,eng,4.47
34506,The Light Fantastic,"Terry Pratchett",61020702,1986,en-US,3.94
6516450,What the Dog Saw and Other Adventures,"Malcolm Gladwell",316078573,2009,eng,3.82
25574782,Pretty Girls,"Karin Slaughter",62430874,2015,eng,3.95
944076,Last Argument of Kings,"Joe Abercrombie",575077905,2008,eng,4.26
20926278,Revival,"Stephen King",1476770387,2014,en-US,3.75
7779,Horton Hears a Who!,"Dr. Seuss",679800034,1954,eng,4.16
817791,The Blind Side: Evolution of a Game,"Michael   Lewis",393330478,2006,eng,4.16
47624,Lirael,"Garth Nix",60590165,2001,en-US,4.29
13139,School's Out Forever,"James Patterson",316155594,2006,en-US,4.16
6690979,黒執事 I [Kuroshitsuji I],"Yana Toboso, Tomo Kimura",316080845,2007,eng,4.37
13206900,Winter,"Marissa Meyer",312642989,2015,eng,4.49
51497,The Strange Case of Dr. Jekyll and Mr. Hyde and Other Tales of Terror ,"Robert Louis Stevenson, Robert Mighall",141439734,1886,eng,3.94
13027304,The Hunger Games Tribute Guide,"Emily Seife",545457823,2012,en-US,4.4
3428935,The Painted Man,"Peter V. Brett",345503805,2008,eng,4.27
29797,The Pilgrim's Progress,"John Bunyan",486426750,1678,,3.98
220968,One Shot,"Lee Child",440241022,2005,eng,4.2
12893742,The Serpent's Shadow,"Rick Riordan",1423140575,2012,eng,4.28
472343,Duma Key,"Stephen King",1416552510,2008,en-US,3.93
1278752,The Shifting Fog,"Kate Morton",330448447,2006,eng,3.93
13891,Winter's Heart (Wheel of Time, #9),"Robert Jordan",081257558X,2000,en-US,3.92
91474,Proven Guilty,"Jim Butcher",451461037,2006,eng,4.41
17876,Записки из подполья,"Fyodor Dostoyevsky, Andrew R. MacAndrew, Ben Marcus",451529553,1864,eng,4.17
37380,The Heart is a Lonely Hunter,"Carson McCullers",618084746,1940,eng,3.97
16131484,The Infinite Sea,"Rick Yancey",,2014,eng,3.94
43545,The Once and Future King,"T.H. White",441627404,1958,eng,4.08
34484,Small Gods,"Terry Pratchett",552152978,1992,en-GB,4.27
368468,Bud, Not Buddy,"Christopher Paul Curtis",385323069,1999,eng,3.89
38990,Fun Home: A Family Tragicomic,"Alison Bechdel",618477942,2006,eng,4.12
1713426,Predictably Irrational: The Hidden Forces that Shape Our Decisions,"Dan Ariely",006135323X,2007,en-US,4.1
16031620,الفيل الأزرق,"أحمد مراد",,2012,ara,3.8
125404,The Indian in the Cupboard,"Lynne Reid Banks",7148984,1980,eng,3.89
7743175,A Memory of Light,"Robert Jordan, Brandon Sanderson",765325950,2012,eng,4.5
12700353,Me and Earl and the Dying Girl,"Jesse Andrews",1419701762,2012,en-US,3.58
7823678,The Ugly Truth,"Jeff Kinney",810984911,2010,en-US,4.16
147074,Janet Evanovich Three and Four Two-Book Set (Stephanie Plum, #3-4),"Janet Evanovich",312990227,2002,,4.34
25019,The Surgeon of Crowthorne: a tale of murder, madness & the love of words,"Simon Winchester",60839783,1998,eng,3.84
13136,2nd Chance,"James Patterson, Andrew Gross",446696633,2002,eng,4.01
15195,The Complete Maus,"Art Spiegelman",141014083,1986,en-GB,4.53
27003,The Eyre Affair,"Jasper Fforde",142001805,2001,en-US,3.92
43808,Anne Rice's The Vampire Lestat: The Graphic Novel,"Faye Perozich, Anne Rice, John Bolton, Daerick Gröss",345373944,1989,en-GB,4.17
15779,Sideways Stories from Wayside School (Wayside School #1),"Louis Sachar, Adam McCauley",747571775,1978,eng,4.14
38210,The Art of Happiness: A Handbook for Living,"Dalai Lama XIV, Howard C. Cutler",1573221112,1998,eng,4.14
20819685,The Bone Clocks,"David Mitchell",1400065674,2014,eng,3.81
5157,Black and Blue,"Anna Quindlen",385333137,1998,eng,3.86
7726143,Origins (The Vampire Diaries: Stefan's Diaries, #1),"L.J. Smith, Kevin Williamson, Julie Plec",62003933,2010,en-US,4.1
5346,The Last Juror,"John Grisham",385339682,2004,eng,3.85
22284,Diary,"Chuck Palahniuk",1400032814,2003,eng,3.6
